SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","8""",8,-,-,-,RF,150,180,0,-,4.2,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 8 "" "
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","10""",10,-,-,-,RF,150,340,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","12""",12,-,-,-,RF,150,385,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","14""",14,-,-,-,RF,150,610,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","16""",16,-,-,-,RF,150,0,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","18""",18,-,-,-,RF,150,0,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","20""",20,-,-,-,RF,150,0,0,-,4.2,,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","24""",24,-,-,-,RF,150,0,0,-,4.2,,
CS2SA1,VL,BAL,7,"Ball Valve with integral welded 2 Nipples, Full Bore, Floating Ball, API 608, Seat Leakage  as per API 598, ASTM A105, Class 800, SW Ends w/ 2 PE Nipples, Ends as per Mnf Std, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE W/INTEGRAL WELDED 2 NIPPLES, FB, FLOATING BALL, API 608, API 598, A105, CL 800, SW W/2 PE NIPPLES, MNF STD, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, API 607, LO","1/2""",0.5,-,-,-,SW,800,1.3,0,BAV24G0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve with integral welded 2 Nipples, Full Bore, Floating Ball, API 608, Seat Leakage  as per API 598, ASTM A105, Class 800, SW Ends w/ 2 PE Nipples, Ends as per Mnf Std, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE W/INTEGRAL WELDED 2 NIPPLES, FB, FLOATING BALL, API 608, API 598, A105, CL 800, SW W/2 PE NIPPLES, MNF STD, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, API 607, LO","3/4""",0.75,-,-,-,SW,800,2.4,0,BAV24G0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve with integral welded 2 Nipples, Full Bore, Floating Ball, API 608, Seat Leakage  as per API 598, ASTM A105, Class 800, SW Ends w/ 2 PE Nipples, Ends as per Mnf Std, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE W/INTEGRAL WELDED 2 NIPPLES, FB, FLOATING BALL, API 608, API 598, A105, CL 800, SW W/2 PE NIPPLES, MNF STD, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, API 607, LO","1""",1,-,-,-,SW,800,3.5,0,BAV24G0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve with integral welded 2 Nipples, Full Bore, Floating Ball, API 608, Seat Leakage  as per API 598, ASTM A105, Class 800, SW Ends w/ 2 PE Nipples, Ends as per Mnf Std, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE W/INTEGRAL WELDED 2 NIPPLES, FB, FLOATING BALL, API 608, API 598, A105, CL 800, SW W/2 PE NIPPLES, MNF STD, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, API 607, LO","1-1/2""",1.5,-,-,-,SW,800,6.1,0,BAV24G0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Floating Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry,  Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE FL, FB, LP, FLOATING BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, API 607, LO","2""",2,-,-,-,RF,150,15,0,BAV21A0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Floating Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, AISI 316 Ball, AISI 316 Stem, 2 or 3 Pcs Split Body Side Entry,  Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE FL, FB, LP, FLOATING BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, SS316 BALL, SS316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, API 607, LO","3""",3,-,-,-,RF,150,25,0,BAV21A0I1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Floating Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105 + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE FL, FB, LP, FLOATING BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105 + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, API 607, LO","4""",4,-,-,-,RF,150,45,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Floating Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105 + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: RPTFE, Fire Safe as per API 607, LO","BALL VALVE FL, FB, LP, FLOATING BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105 + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, API 607, LO","6""",6,-,-,-,RF,150,77,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","8""",8,-,-,-,RF,150,157,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","10""",10,-,-,-,RF,150,282,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","12""",12,-,-,-,RF,150,432,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","14""",14,-,-,-,RF,150,582,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","16""",16,-,-,-,RF,150,659,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","18""",18,-,-,-,RF,150,686,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","20""",20,-,-,-,RF,150,1095,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, FB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 150, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","24""",24,-,-,-,RF,150,1955,0,BAV21A0F1C,4.3,VALVULAS DE BOLA ,
CS2SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1/2""",0.5,-,-,-,SW,800,1.4,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","3/4""",0.75,-,-,-,SW,800,2.5,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1""",1,-,-,-,SW,800,3.8,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1-1/2""",1.5,-,-,-,SW,800,9.1,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","2""",2,-,-,-,RF,150,19,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","3""",3,-,-,-,RF,150,29,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","4""",4,-,-,-,RF,150,48,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","6""",6,-,-,-,RF,150,77,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
