SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_DESCRIPTION,MANUFACTURING_DESCRIPTION,ERECTION_DESCRIPTION,DEMOLITION_DESCRIPTION,Catalogacion,MATERIAL,DESIGN_CODE,MANUFACTURING
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","10""",10.0,"3/4""",0.75,-,SW,3000,0.15,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","10""",10.0,"1""",1,-,SW,3000,0.27,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","10""",10.0,"1-1/2""",1.5,-,SW,3000,0.47,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","12""",12.0,"1/2""",0.5,-,SW,6000,0.0,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 12"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","12""",12.0,"3/4""",0.75,-,SW,3000,0.15,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","12""",12.0,"1""",1,-,SW,3000,0.27,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SOL,2.0,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","12""",12.0,"1-1/2""",1.5,-,SW,3000,0.47,0.015,-,"SUMINISTRO DE SOCKOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 80x160","3/4""",0.75,"1/2""",0.5,80x160,PExPE,-,0.0,0.0,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 160, PEXPE, ASTM A-234 GR WCB, MSS SP-95 3/4""X1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, PExPE, SCH 80x160","1""",1.0,"1/2""",0.5,80x160,PExPE,-,0.0,0.0,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 160, PEXPE, ASTM A-234 GR WCB, MSS SP-95 1-1/2""X1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 80x80","1-1/2""",1.5,"3/4""",0.75,80x80,PExPE,-,0.53,0.018,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 80, PEXPE, ASTM A-234 GR WCB, MSS SP-95 1-1/2""""X3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, PExPE, SCH 80x80","1-1/2""",1.5,"1""",1,80x80,PExPE,-,0.53,0.018,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 80, PEXPE, ASTM A-234 GR WCB, MSS SP-95 1-1/2""X1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 80x80","2""",2.0,"3/4""",0.75,80x80,BExPE,-,0.0,0.033,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 80, BWXPE, ASTM A-234 GR WCB, MSS SP-95 2""X3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 80x80","2""",2.0,"1""",1,80x80,BExPE,-,0.0,0.033,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 80, BWXPE, ASTM A-234 GR WCB, MSS SP-95 2""X1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 80x80","2""",2.0,"1-1/2""",1.5,80x80,BExPE,-,0.0,0.033,-,"SUMINISTRO DE CONC. SWAGE, SCH 80 X SCH 80, BWXPE, ASTM A-234 GR WCB, MSS SP-95 2""X1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,SWC,2.0,"ASTM A234 Gr.WPB, Concentric swage, MSS SP95, BE/PE","CONCENTRIC SWAGE, CS, ASTM A234 GR WPB, MSS SP-95, BExPE, SCH 30x80 ","3""",3.0,"1-1/2""",1.5,30x80,BExPE,-,0.0,0.033,-,"SUMINISTRO DE CONC. SWAGE, SCH 30 X SCH 80, BWXPE, ASTM A-234 GR WCB, MSS SP-95 3""X1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TEE,2.0,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 6000","1/2""",0.5,-,-,-,SW,6000,0.0,0.01,-,"SUMINISTRO DE TEE ENDASME B16.11 SW 6000# FORGED ASTM A105, 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TEE,2.0,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,-,-,-,SW,3000,0.33,0.01,-,"SUMINISTRO DE TEE ENDASME B16.11 SW 3000# FORGED ASTM A105, 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028322.0,ASTM A105,ASME B16.11,-
CS2SD2,FT,TEE,2.0,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1.0,-,-,-,SW,3000,0.53,0.01,-,"SUMINISTRO DE TEE ENDEND ASME B16.11 SW 3000# FORGED ASTM A105, 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028321.0,ASTM A105,ASME B16.11,-
CS2SD2,FT,TEE,2.0,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,-,-,-,SW,3000,1.35,0.02,-,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105, 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028323.0,ASTM A105,ASME B16.11,-
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 80","2""",2.0,-,-,80,BW,-,0.0,0.04,-,"SUMINISTRO DE TEE, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028345.0,ASTM A234 GR WPB,ASME B16.9,SMLS
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","3""",3.0,-,-,30,BW,-,0.0,0.06,-,"SUMINISTRO DE TEE, SCH 30, BW, ASTM A-234 GR WPB, ASME B16.9 3""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","4""",4.0,-,-,30,BW,-,0.0,0.1,-,"SUMINISTRO DE TEE, SCH 30, BW, ASTM A-234 GR WPB, ASME B16.9 4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 4""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","6""",6.0,-,-,40,BW,-,19.3,0.19,-,"SUMINISTRO DE TEE, SCH 40 BW, ASTM A-234 GR WPB, ASME B16.9 6""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 6""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028337.0,ASTM A234 GR WPB,ASME B16.9,SMLS
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 20","8""",8.0,-,-,20,BW,-,29.0,0.31,-,"SUMINISTRO DE TEE, SCH 20, BW, ASTM A-234 GR WPB, ASME B16.9 8""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 8""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028335.0,ASTM A234 GR WPB,ASME B16.9,SMLS
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 20","10""",10.0,-,-,20,BW,-,0.0,0.47,-,"SUMINISTRO DE TEE, SCH 20, BW, ASTM A-234 GR WPB, ASME B16.9 10""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 10""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TEE,2.0,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends","STRAIGHT TEE, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 20","12""",12.0,-,-,20,BW,-,0.0,0.65,-,"SUMINISTRO DE TEE, SCH 20, BW, ASTM A-234 GR WPB, ASME B16.9 12""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 12""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","2""",2.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 2"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","2""",2.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 2"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","2""",2.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 2"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","2""",2.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 2"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","3""",3.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 3"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","3""",3.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 3"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
