SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_DESCRIPTION,MANUFACTURING_DESCRIPTION,ERECTION_DESCRIPTION,DEMOLITION_DESCRIPTION,Catalogacion,MATERIAL,DESIGN_CODE,MANUFACTURING
CS2SA1,FT,90L,2.0,"ASTM A105, 90 Degree elbow, ASME B16.11, SW Ends","ELBOW 90 DEG, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.15,0.01,-,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028309.0,ASTM A105,ASME B16.11,-
CS2SA1,FT,90L,2.0,"ASTM A105, 90 Degree elbow, ASME B16.11, SW Ends","ELBOW 90 DEG, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,-,-,-,SW,3000,0.24,0.01,-,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028591.0,ASTM A105,ASME B16.11,-
CS2SA1,FT,90L,2.0,"ASTM A105, 90 Degree elbow, ASME B16.11, SW Ends","ELBOW 90 DEG, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1.0,-,-,-,SW,3000,0.35,0.01,-,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028590.0,ASTM A105,ASME B16.11,-
CS2SA1,FT,90L,2.0,"ASTM A105, 90 Degree elbow, ASME B16.11, SW Ends","ELBOW 90 DEG, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,-,-,-,SW,3000,0.96,0.02,-,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028296.0,ASTM A105,ASME B16.11,-
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","2""",2.0,-,-,40,BW,-,0.65,0.03,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2"", S-40","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","3""",3.0,-,-,40,BW,-,2.03,0.06,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 3"", S-40","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","4""",4.0,-,-,40,BW,-,3.9,0.09,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4"", S-40","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 4""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","6""",6.0,-,-,40,BW,-,10.2,0.19,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6"", S-40","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 6""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 20","8""",8.0,-,-,20,BW,-,16.57,0.33,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8"", S-20","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 8""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028302.0,ASTM A234 GR WPB,ASME B16.9,SMLS
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","10""",10.0,-,-,30,BW,-,31.3,0.52,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 10"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 10""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","12""",12.0,-,-,30,BW,-,46.06,0.74,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 12"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 12""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","14""",14.0,-,-,30,BW,-,68.0,0.94,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 14"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 14"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 14""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","16""",16.0,-,-,40,BW,-,124.75,1.23,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 16"", S-40","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 16"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 16""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","18""",18.0,-,-,30,BW,-,139.83,1.55,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 18"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 18"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 18""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","20""",20.0,-,-,30,BW,-,194.3,1.92,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 20"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 20"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 20""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,90L,2.0,"ASTM A234 Gr.WPB, 90 Degree elbow Long Radius (R=1.5D), Seamless, ASME B16.9, BW Ends","ELBOW 90 DEG LR, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","24""",24.0,-,-,30,BW,-,318.7,2.76,-,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 24"", S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 24"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 24""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A105, Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.09,0.002,-,"SUMINISTRO DE CAP, CLASS 3000, SW, ASTM A-105, ASME B16.11-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A105, Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,-,-,-,SW,3000,0.14,0.003,-,"SUMINISTRO DE CAP, CLASS 3000, SW, ASTM A-105, ASME B16.11 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028893.0,ASTM A105,ASME B16.11,-
CS2SA1,FT,CAP,2.0,"ASTM A105, Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1.0,-,-,-,SW,3000,0.22,0.005,-,"SUMINISTRO DE CAP, CLASS 3000, SW, ASTM A-105, ASME B16.11 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A105, Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,-,-,-,SW,3000,0.57,0.007,-,"SUMINISTRO DE CAP, CLASS 3000, SW, ASTM A-105, ASME B16.11 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","2""",2.0,-,-,40,BW,-,0.3,0.009,-,"SUMINISTRO DE CAP, SCH 40, SMLS, BW, ASTM A234 GR. WPB, ASME B16.9, 2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","3""",3.0,-,-,40,BW,-,0.7,0.018,-,"SUMINISTRO DE CAP, SCH 40, SMLS, BW, ASTM A234 GR. WPB, ASME B16.9, 3""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","4""",4.0,-,-,40,BW,-,1.6,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 4""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","6""",6.0,-,-,40,BW,-,3.6,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 6"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 6""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 20","8""",8.0,-,-,20,BW,-,4.5,0.0,-,"SUMINISTRO DE CAP, SCH 20, SMLS, BW, ASTM A234 GR. WPB, ASME B16.9, 8""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 8"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 8""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028897.0,ASTM A234 GR WPB,ASME B16.9,SMLS
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","10""",10.0,-,-,30,BW,-,7.63,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 10"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 10""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","12""",12.0,-,-,30,BW,-,13.0,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 12"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 12""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","14""",14.0,-,-,30,BW,-,17.0,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 14"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 14""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 40","16""",16.0,-,-,40,BW,-,30.0,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 16"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 16""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","18""",18.0,-,-,30,BW,-,30.3,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 18"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 18""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","20""",20.0,-,-,30,BW,-,49.0,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 20"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 20""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CAP,2.0,"ASTM A234 Gr.WPB, Cap, Seamless, ASME B16.9, BW Ends","CAP, SMLS, CS, ASTM A234 GR WPB, ASME B16.9, BW, SCH 30","24""",24.0,-,-,30,BW,-,74.5,0.0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 24"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 24""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SA1,FT,CPL,2.0,"ASTM A105, Full coupling, ASME B16.11, SW Ends","COUPLING, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.09,0.003,-,"SUMINISTRO DE COUPLING, CLASS 3000, SW, ASTM A-105, ASME B16.11-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
